OrderID,IdentityFeature1,IdentityFeature2,IdentityFeature3,IdentityFeature4,IdentityFeature5,IdentityFeature6,IdentityFeature7,IdentityFeature8,IdentityFeature9,IdentityFeature10,IdentityFeature11,IdentityFeature12,IdentityFeature13,IdentityFeature14,IdentityFeature15,IdentityFeature16,IdentityFeature17,IdentityFeature18,IdentityFeature19,IdentityFeature20,IdentityFeature21,IdentityFeature22,IdentityFeature23,IdentityFeature24,IdentityFeature25,IdentityFeature26,IdentityFeature27,IdentityFeature28,IdentityFeature29,IdentityFeature30,IdentityFeature31,IdentityFeature32,IdentityFeature33,IdentityFeature34,IdentityFeature35,IdentityFeature36,IdentityFeature37,IdentityFeature38,DeviceOS,DeviceModel
3151603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3558001,-5.0,20271.0,0.0,0.0,5.0,-22.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,12.0,553.0,500.0,,,,,,,,Found,Found,Windows 7,chrome 66.0,24.0,1920x1200,match_status:2,T,F,T,T,desktop,Windows
3263910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3179469,-5.0,137333.0,,,,,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,410.0,549.0,,,,,,,,New,NotFound,Windows 7,firefox 57.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,Windows
3268712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536364,-5.0,31035.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,15.0,542.0,600.0,,,,,,,,New,NotFound,iOS 11.2.6,mobile safari 11.0,32.0,2048x1536,match_status:2,T,F,F,T,mobile,iOS Device
3550083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3574967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3213938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077316,-5.0,91393.0,,,11.0,-27.0,17.0,-35.0,,,100.0,NotFound,55.0,-300.0,New,NotFound,166.0,13.0,117.0,549.0,420.0,14.0,IP_PROXY:TRANSPARENT,15.0,355.0,184.0,Found,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1680x1050,match_status:2,T,T,T,T,desktop,Trident/7.0
3253119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3297055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3232795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3570955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3380910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3484756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106047,-5.0,106152.0,,,15.0,-15.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,525.0,256.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1136x640,match_status:1,T,F,F,F,mobile,iOS Device
2994829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3192744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3343642,-15.0,237596.0,0.0,0.0,-2.0,-6.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,275.0,588.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
3353144,-5.0,123807.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3278426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065575,-5.0,46562.0,0.0,0.0,3.0,-5.0,,,0.0,0.0,100.0,Found,24.0,-300.0,Found,Found,166.0,12.0,193.0,521.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
3212111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3339008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051659,-5.0,123628.0,,,-5.0,-23.0,,,,,100.0,NotFound,25.0,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,m3
3065697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3479517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099436,0.0,351777.0,,,2.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,399.0,484.0,,,,,,,,New,NotFound,iOS 10.2.0,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,T,mobile,iOS Device
3248792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3389992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3136358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3281107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3206713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3357826,-5.0,67283.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,410.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3229478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3353793,-5.0,162840.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3082878,-5.0,72246.0,,,18.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,410.0,489.0,,,,,,,,New,NotFound,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3042821,-20.0,147408.0,,,0.0,0.0,,,0.0,0.0,96.66999816894533,NotFound,52.0,,New,NotFound,225.0,15.0,254.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3562696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3351982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3268534,-5.0,98576.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,,100.0,500.0,,,,,,,,New,NotFound,iOS 11.2.5,mobile safari generic,32.0,2224x1668,match_status:1,T,F,F,F,mobile,iOS Device
3252474,-10.0,218951.0,0.0,0.0,1.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,166.0,13.0,667.0,214.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3317953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3039041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3477252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128286,0.0,58783.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-360.0,Found,Found,166.0,,653.0,100.0,,,,,,,,Found,Found,Windows 8.1,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,T,T,T,desktop,Trident/7.0
3257131,-5.0,133600.0,0.0,0.0,4.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,100.0,222.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,Windows
3191038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3484133,-5.0,1148.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3336056,-5.0,87602.0,,,0.0,-1.0,,,,,100.0,Found,33.0,-300.0,New,NotFound,166.0,,144.0,533.0,,,,,,,,New,NotFound,iOS 11.2.6,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3254944,-5.0,111916.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,13.0,542.0,597.0,,,,,,,,New,NotFound,Android 5.1.1,chrome generic,32.0,,match_status:2,T,F,T,F,mobile,KFDOWI Build/LVY48F
3417190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3055084,-5.0,108511.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,193.0,391.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3255213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3576868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3328715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3399788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3367686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502526,-20.0,631760.0,,,1.0,0.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,271.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3399213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088604,-5.0,384284.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,102.0,15.0,449.0,360.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,rv:11.0
3277591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101953,-10.0,24947.0,0.0,0.0,1.0,-10.0,,,0.0,0.0,100.0,Found,49.0,-480.0,Found,Found,166.0,15.0,352.0,222.0,,,,,,,,Found,Found,Android 7.0,chrome 62.0 for android,32.0,2560x1440,match_status:2,T,F,T,F,mobile,SM-G920V Build/NRD90M
3466974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3575805,-5.0,128558.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,215.0,277.0,,,,,,,,Found,Found,Windows 10,chrome 66.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3113414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3148755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3164274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3066822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3168534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3175546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3203736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3339359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040665,-5.0,106553.0,0.0,0.0,3.0,-6.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,529.0,549.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,Windows
3466655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3353800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008106,-5.0,23179.0,0.0,0.0,9.0,-14.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,15.0,410.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3326956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104745,-5.0,144195.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,edge 16.0,,,,F,F,T,T,desktop,Windows
3515974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525181,-5.0,289445.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,271.0,507.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,Windows
3267285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3354207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3018738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020597,0.0,24536.0,0.0,0.0,21.0,-3.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,13.0,337.0,535.0,,,,,,,,Found,Found,Linux,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,
3261408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3251779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035600,0.0,29297.0,0.0,0.0,0.0,-6.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,352.0,500.0,,,,,,,,Found,Found,Android,chrome 63.0,32.0,1280x720,match_status:2,T,F,T,T,mobile,
3541407,-5.0,223426.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-360.0,New,NotFound,166.0,,312.0,214.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari 11.0,24.0,1600x900,match_status:2,T,F,F,F,desktop,MacOS
3145949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3185935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3195552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3413201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042837,-20.0,232686.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,469.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3078159,-10.0,95996.0,,,,,22.0,-12.0,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,546.0,222.0,358.0,14.0,IP_PROXY:TRANSPARENT,16.0,334.0,161.0,Found,New,NotFound,Windows 7,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3420507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035039,-5.0,449162.0,,,1.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3328262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3183043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3174776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3260012,-5.0,60181.0,,,0.0,-22.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,529.0,178.0,,,,,,,,New,NotFound,Windows 7,chrome 63.0,24.0,1920x1200,match_status:2,T,F,T,F,desktop,Windows
3186532,-5.0,415668.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3153502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3207155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068650,-5.0,90156.0,2.0,-8.0,2.0,-8.0,,,4.0,-8.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,100.0,500.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3260678,-5.0,64927.0,0.0,0.0,19.0,-4.0,,,2.0,-1.0,100.0,Found,52.0,-300.0,Found,Found,166.0,13.0,410.0,391.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:0,T,F,T,F,desktop,Windows
3029837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3362438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3207396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3189427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3153304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3395673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3227249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3031177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3254992,-5.0,465503.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,Found,NotFound,166.0,,633.0,222.0,,,,,,,,Found,NotFound,Linux,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,
3465694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3270976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3321394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3395267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3263886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3388881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190452,-5.0,121414.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,
3046304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3494417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3415888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3063058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3418264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170781,-5.0,315205.0,,,,,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,225.0,,427.0,325.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3106758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3197774,-15.0,,,,,,,,,,,NotFound,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3159017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3234498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151709,-5.0,802160.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,390.0,549.0,,,,,,,,Found,Found,iOS 11.0.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3353556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3157841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3241740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093904,-5.0,80695.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,Found,NotFound,166.0,,542.0,391.0,,,,,,,,Found,NotFound,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3447072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093668,-20.0,208983.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,566.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3072929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3425377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3191122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3509834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3567743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3032850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3219422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3563489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
